08/19/2017 11:48:02,069.2,024.2,0,0,0
08/19/2017 11:48:11,069.2,024.2,0,0,0
08/19/2017 11:48:21,069.2,024.2,0,0,0
08/19/2017 11:48:31,069.2,024.2,0,0,0
08/19/2017 11:48:41,069.2,024.2,0,0,0
08/19/2017 11:48:51,069.2,024.2,0,0,0
08/19/2017 11:49:01,069.2,024.1,0,0,0
08/19/2017 11:49:11,069.2,024.2,0,0,0
08/19/2017 11:49:21,069.2,024.2,0,0,0
08/19/2017 11:49:31,069.2,024.1,0,0,0
08/19/2017 11:49:41,069.2,024.1,0,0,0
08/19/2017 11:49:51,069.2,024.1,0,0,0
08/19/2017 11:50:01,069.2,024.1,0,0,0
08/19/2017 11:50:11,069.2,024.1,0,0,0
08/19/2017 11:50:21,069.2,024.1,0,0,0
08/19/2017 11:50:31,069.2,024.1,0,0,0
08/19/2017 11:50:41,069.2,024.1,0,0,0
08/19/2017 11:50:51,069.2,024.1,0,0,0
08/19/2017 11:51:01,069.2,024.1,0,0,0
08/19/2017 11:51:11,069.2,024.1,0,0,0
08/19/2017 11:51:21,069.2,024.1,0,0,0
08/19/2017 11:51:31,069.2,024.1,0,0,0
08/19/2017 11:51:41,069.2,024.1,0,0,0
08/19/2017 11:51:51,069.2,024.1,0,0,0
08/19/2017 11:52:01,069.2,024.1,0,0,0
08/19/2017 11:52:11,069.2,024.1,0,0,0
08/19/2017 11:52:21,069.2,024.1,0,0,0
08/19/2017 11:52:31,069.2,024.1,0,0,0
08/19/2017 11:52:41,069.2,024.1,0,0,0
08/19/2017 11:52:51,069.2,024.1,0,0,0
08/19/2017 11:53:01,069.2,024.1,0,0,0
08/19/2017 11:53:11,069.2,024.1,0,0,0
08/19/2017 11:53:21,069.2,024.1,0,0,0
08/19/2017 11:53:30,069.2,024.1,0,0,0
08/19/2017 11:53:40,069.2,024.0,0,0,0
08/19/2017 11:53:50,069.2,024.0,0,0,0
08/19/2017 11:54:00,069.2,024.1,0,0,0
08/19/2017 11:54:10,069.2,024.1,0,0,0
08/19/2017 11:54:20,069.2,024.0,0,0,0
08/19/2017 11:54:30,069.2,024.0,0,0,0
08/19/2017 11:54:40,069.2,024.0,0,0,0
08/19/2017 11:54:50,069.2,024.0,0,0,0
08/19/2017 11:55:00,069.2,024.0,0,0,0
08/19/2017 11:55:10,069.2,024.0,0,0,0
08/19/2017 11:55:20,069.2,024.0,0,0,0
08/19/2017 11:55:30,069.2,024.0,0,0,0
08/19/2017 11:55:40,069.1,024.0,0,0,0
08/19/2017 11:55:50,069.2,024.0,0,0,0
08/19/2017 11:56:00,069.2,024.0,0,0,0
08/19/2017 11:56:10,069.2,024.0,0,0,0
08/19/2017 11:56:20,069.2,024.0,0,0,0
08/19/2017 11:56:30,069.2,024.0,0,0,0
08/19/2017 11:56:40,069.2,024.0,0,0,0
08/19/2017 11:56:50,069.2,024.0,0,0,0
08/19/2017 11:57:00,069.2,024.0,0,0,0
08/19/2017 11:57:10,069.2,024.1,0,0,0
08/19/2017 11:57:20,069.2,024.1,0,0,0
08/19/2017 11:57:30,069.2,024.1,0,0,0
08/19/2017 11:57:40,069.2,024.1,0,0,0
08/19/2017 11:57:50,069.2,024.1,0,0,0
08/19/2017 11:58:00,069.2,024.1,0,0,0
08/19/2017 11:58:10,069.2,024.1,0,0,0
08/19/2017 11:58:19,069.2,024.0,0,0,0
08/19/2017 11:58:29,069.2,024.0,0,0,0
08/19/2017 11:58:39,069.2,024.1,0,0,0
08/19/2017 11:58:49,069.2,024.1,0,0,0
08/19/2017 11:58:59,069.2,024.1,0,0,0
08/19/2017 11:59:09,069.1,024.1,0,0,0
08/19/2017 11:59:19,069.2,024.1,0,0,0
08/19/2017 11:59:28,069.2,024.1,0,0,0
08/19/2017 11:59:38,069.2,024.1,0,0,0
08/19/2017 11:59:48,069.2,024.1,0,0,0
08/19/2017 11:59:58,069.2,024.1,0,0,0
08/19/2017 12:00:00,069.2,024.1,0,0,0
08/19/2017 12:00:08,069.2,024.1,0,0,0
08/19/2017 12:00:18,069.1,024.1,0,0,0
08/19/2017 12:00:28,069.2,024.1,0,0,0
08/19/2017 12:00:38,069.1,024.1,0,0,0
08/19/2017 12:00:48,069.2,024.1,0,0,0
08/19/2017 12:00:58,069.1,024.1,0,0,0
08/19/2017 12:01:08,069.2,024.1,0,0,0
08/19/2017 12:01:18,069.2,024.1,0,0,0
08/19/2017 12:01:28,069.2,024.1,0,0,0
08/19/2017 12:01:38,069.2,024.1,0,0,0
08/19/2017 12:01:48,069.2,024.1,0,0,0
08/19/2017 12:01:58,069.2,024.1,0,0,0
08/19/2017 12:02:08,069.1,024.1,0,0,0
08/19/2017 12:02:18,069.2,024.1,0,0,0
08/19/2017 12:02:28,069.1,024.1,0,0,0
08/19/2017 12:02:38,069.2,024.1,0,0,0
08/19/2017 12:02:48,069.1,024.1,0,0,0
08/19/2017 12:02:58,069.1,024.1,0,0,0
08/19/2017 12:03:08,069.2,024.1,0,0,0
08/19/2017 12:03:18,069.1,024.1,0,0,0
08/19/2017 12:03:28,069.2,024.1,0,0,0
08/19/2017 12:03:38,069.2,024.0,0,0,0
08/19/2017 12:03:48,069.2,024.0,0,0,0
08/19/2017 12:03:58,069.2,024.1,0,0,0
08/19/2017 12:04:08,069.1,024.1,0,0,0
08/19/2017 12:04:18,069.1,024.1,0,0,0
08/19/2017 12:04:28,069.2,024.1,0,0,0
08/19/2017 12:04:38,069.2,024.1,0,0,0
08/19/2017 12:04:48,069.2,024.1,0,0,0
08/19/2017 12:04:57,069.2,024.1,0,0,0
08/19/2017 12:05:07,069.2,024.0,0,0,0
08/19/2017 12:05:17,069.1,024.0,0,0,0
08/19/2017 12:05:27,069.2,024.0,0,0,0
08/19/2017 12:05:37,069.2,024.0,0,0,0
08/19/2017 12:05:47,069.1,024.0,0,0,0
08/19/2017 12:05:57,069.1,024.0,0,0,0
08/19/2017 12:06:07,069.2,024.1,0,0,0
08/19/2017 12:06:17,069.2,024.1,0,0,0
08/19/2017 12:06:27,069.2,024.1,0,0,0
08/19/2017 12:06:37,069.1,024.1,0,0,0
08/19/2017 12:06:47,069.1,024.0,0,0,0
08/19/2017 12:06:57,069.1,024.0,0,0,0
08/19/2017 12:07:07,069.2,024.0,0,0,0
08/19/2017 12:07:17,069.2,024.0,0,0,0
08/19/2017 12:07:27,069.1,024.0,0,0,0
08/19/2017 12:07:37,069.1,024.0,0,0,0
08/19/2017 12:07:47,069.1,024.0,0,0,0
08/19/2017 12:07:57,069.2,024.0,0,0,0
08/19/2017 12:08:07,069.1,024.0,0,0,0
08/19/2017 12:08:17,069.1,024.1,0,0,0
08/19/2017 12:08:27,069.2,024.1,0,0,0
08/19/2017 12:08:37,069.2,024.1,0,0,0
08/19/2017 12:08:47,069.1,024.1,0,0,0
08/19/2017 12:08:57,069.2,024.1,0,0,0
08/19/2017 12:09:07,069.2,024.1,0,0,0
08/19/2017 12:09:17,069.2,024.1,0,0,0
08/19/2017 12:09:27,069.2,024.1,0,0,0
08/19/2017 12:09:37,069.2,024.1,0,0,0
08/19/2017 12:09:47,069.2,024.1,0,0,0
08/19/2017 12:09:57,069.1,024.1,0,0,0
08/19/2017 12:10:07,069.1,024.1,0,0,0
08/19/2017 12:10:17,069.1,024.1,0,0,0
08/19/2017 12:10:26,069.2,024.1,0,0,0
08/19/2017 12:10:36,069.1,024.0,0,0,0
08/19/2017 12:10:46,069.1,024.0,0,0,0
08/19/2017 12:10:56,069.2,024.1,0,0,0
08/19/2017 12:11:06,069.2,024.0,0,0,0
08/19/2017 12:11:16,069.2,024.0,0,0,0
08/19/2017 12:11:26,069.1,024.0,0,0,0
08/19/2017 12:11:36,069.2,024.0,0,0,0
08/19/2017 12:11:46,069.1,024.0,0,0,0
08/19/2017 12:11:56,069.1,024.0,0,0,0
08/19/2017 12:12:06,069.1,024.0,0,0,0
08/19/2017 12:12:16,069.1,024.0,0,0,0
08/19/2017 12:12:26,069.2,024.0,0,0,0
08/19/2017 12:12:36,069.1,024.0,0,0,0
08/19/2017 12:12:46,069.1,024.0,0,0,0
